title,story
영혼의 요리사,"낮에는 사람들에게 음식을 팔고, 
밤에는 죽은 영혼들에게 음식을 대접하는 푸드트럭. 

꿈 없이 공허하게 살던 주인공 김하얀은 비전을 찾게 되어 영혼들에게 요리로 위로를 전하게 된다.

그러나 하얀에게는 숨겨진 전생(?)의 임무가 있고,
자신의 레스토랑을 차리겠다는 꿈이 생긴 청년 인식,
하얀의 주변에서 맴도는 고양이 상구...

저승과 이승을 오가는 특별한 이야기가 시작된다."
파베로제,"20살, 달콤한 멜로디와 함께 다시 나타난 너…


갓 스물이 된 아현은 친구들과의 술 약속을 위해 홍대 밤거리로 나간다.
그때 그녀의 귓가에 울려 퍼지는 매력적인 보컬의 버스킹 소리. 
평소 밴드 덕후인 아현이기에 관심을 가지고 다가가는데… 들을수록 낯익은 목소리?
""이해랑…?!!""
몇 달 전까지 같은 반이었던 존재감 없던 남자아이. 우연히 밴드 공연을 함께 보고 난 후 
친구가 될 수 있을 거라 생각했지만 갑자기 자퇴를 하고 사라져버린 아이.
그의 왼쪽 귀가 들리지 않는다는 비밀만 공유한 채 시간 속에서 지워진 아이.
그 아이가 지금 아현의 앞에서 노래를 부르고 있다.
궁금해졌다. 그가 자퇴를 한 이유도, 음악을 시작한 이유도, 지금 여기 서있는 이유도…"
절세의비: 그녀를 건드리지 마시오,"21세기에 의사로 살던 이지안은 어느 날 환자가 멋대로 휘두른 칼에 찔려 바보로 놀림 받는 고대 승상의 딸로 환생한다. 바보 '이지안'과는 다르게 똑 부러지는 성격의 이지안은 더 이상 예전처럼 당하고 살지 않는다. 뛰어난 의술로 침을 이용해 사람을 치료하기도 하고 사사건건 시비를 걸어오는 성찬혁을 제압(?)하기도 하는데... 
그녀는 과연 음해와 배신이 난무하는 이곳에서 끝까지 살아남을 수 있을 것인가..."
심장은 없지만 너를 사랑해,"어릴 적 자신을 애지중지 키워주시던 할아버지가 눈앞에서 자객에게 살해당하는 모습을 목격한 시호.

""이건 꿈일 거야!""

기절했다 눈을 뜬 시호의 앞에 자신이 깨어나기를 기다리던 남자, 이루는 환혼제를 알고 있냐는 이해할 수 없는 말을 하며 시호에게 칼을 겨눈다.

당찬 시호와 무뚝뚝 쿨한 세자 이루의 모험 로맨스!"
너를 기다리는 날,"10년 전 99일간 실종되어 전국을 떠들썩하게 만든 주인공이었던 하윤은
실종 당시의 기억은 모두 잊어버린 채 산속에서 발견된다.
그 사건 이후 하윤은 부모의 지나친 과보호로 많은 제약을 받게 된다.

'10년 전 무슨 일이 있었길래 아직도 그렇게 불안해하시는거야?'

하윤은 부모의 과보호의 피로감을 느끼며
10년 전 잃어버린 기억을 찾기 위해 실종된 자신이 발견되었다던 장소로 향한다.
그곳에서 묘한 기시감을 느끼던 하윤은 갑자기 정체 모를 괴물에게 공격당하게 된다.
그 순간 화려한 외모의 푸른 머리의 소년이 나타나 하윤을 구해준다.
그 소년은 하윤을 보고선 울음을 터트리는데...
'누군데 날 알고 있어?'
소년과 하윤은 무슨 관계였을까?"
악녀의 탄생,"아들이 아니란 이유로 모든 유산을 사촌에게 뺏겨버린 세실.
그런 그녀 앞에 세 명의 남자가 나타난다.

변방의 왕족으로 부와 권력을 가진 마르몽텔 공작,
영국에서 프랑스로 유학 온 젊고 잘생긴 로한 백작,
그리고 그녀의 영혼을 탐내는 악마 아즈라일까지.

상대의 욕망을 파악하는 능력을 가진 똑똑한 세실은 그녀의 필요의 따라 세 명의 남자들을 이용해 원하는 것을 얻어내기 시작한다.
그러다 어떤 계기로 세실은 전생의 기억을 되찾으면서 혼란에 휩싸이기 시작한다."
출근하기 싫어!,"천신만고 끝에 취업에 성공한 정우!

쾌적한 사무실, 프로페셔널한 상사들,
그들과 함께 일하는 멋진 커리어우먼이 된 나!!
…를 꿈꾸었건만… 현실은

초라한 지하 사무실, 천덕꾸러기 상사들,
거기다 나사가 와르르 빠진 괴짜 동기까지?!

""하… 출근하기 싫어…"" 

신입사원 정우의 극한 오피스 라이프,
<출근하기 싫어!>"
아는 척 하지마!,"3년만에 고향으로 돌아온 강도은과
몰라보게 성장한 소꿉친구들의 역하렘 로맨스"
핫차!핫차! 차나무生,"노는 게 제일 좋아♪♬
어른이 모여라~!
하낫 둘 세엣! 즐거워~!


""어른이 여러분~ 철 든 척 사느냐 무거우 셨죠?
지금 당장 철은 내려놓고 차나무 유치원으로 모여요!""

뜻대로 되는 게 없는 철없는 어른이
차나무의 예측불가 라이프 스토리

<핫차!핫차! 차나무生>.  "
하나밖에 안 보여!,"정든 동네를 떠나 새로운 동네로 이사 가게 된 윤하나.
입학 예정이던 고등학교 대신 영솔 고등학교에 입학하게 된 하나는 그곳에서 새로운 출발을 기대한다.

그런데, 입학 첫날부터 겉돌기 시작한 데다가 무서운 인상의 남학생과 부딪히기까지…!

이곳에서의 생활, 무사히 할 수 있을까 걱정했는데…


“내가 친구 100명 만들어줄게!!”

안 좋은 소문과는 다른 모습을 보이는 창욱에게 마음을 연 하나는 말도 안 되는 약속을 해버린다.


햇살 같은 하나와 음침 미소년 창욱이의 친구 만들기 프로젝트!"
서천화원,자신의 운명을 스스로 개척하기 위해 궁을 벗어난 공주님의 좌충우돌 모험 로맨스
그 아가씨의 집사님,"소설 <꽃을 들었다>의 서브남주의 주식을 산 서우리는 평소처럼 열심히 정주행을 한 후 여느 때처럼 1인 1 란슬롯을 주장하는 댓글을 남기고 잠이 들었다. 그런데 뭔가 이상하다?! 잠에서 깨어보니 내 ‘최애캐’가 날 “아가씨.”라고 부르며 방긋 웃고 있다!

아무래도 로또를 맞은 게 분명해. 아니면 전생에 우주를 구했던가. 

그런 게 아니면 이런 일이 일어날 리가 없잖아?
기왕 탄 로또, 제대로 써야겠다.
나는 결심했다. `최애캐`의 행복을 최우선으로 하겠다고."
환생하여 의녀가 되다,"평생 한 사람만을 사랑해야 하는 줄만 알았던 소유이는 어느 날 갑자기 자신의 집을 찾아온 이모와 친척 동생에 의해 운명이 바뀌어버린다. 
어머니는 병으로 돌아가시고, 자신의 남편은 친척 동생에게 빼앗겨 버리고 마는데... 
다시 태어난듯 악몽에서 깬 지금... 그녀 앞에 나타난 신의(神醫) 맹희제.
그녀는 그의 제자가 되어 어머니를 지키고 과거에 자신을 해하려고 했던 이들에게 복수를 꿈꾼다. 
그리고 과거에는 없었던 또 하나의 운명이 그녀를 기다리고 있는데..."
봄날의 팔광,"옛날 옛날에 호랑이에 쫓겨 밧줄을 타고 올라가 해와 달이 된 오누이. 그중 달님이 된 여동생 달희. 진정한 신이 되기 위해서는 몇 번의 환생을 거듭해야 하는데, 제대로 된 환생을 한 번도 못했다.
무료한 천상 생활에 따분해하던 차, 이승경으로 인간세계를 들여다본 것이 화근!

“도와주세요... 죽고 싶어요...”

누군가 애타게 부르는 목소리에 이승을 내려다보니, 웬 꽃다운 처자가 애타게 저승으로 데려가 달라고 애원하는 것이 아닌가. 산 자가 스스로 목숨을 내놓으려 하다니.
호기심이 발동한 달희 선녀는 이승으로 내려간다. 그곳은 병원 응급실.

죽게 해달라고 애원하는 지완 주위로 여러 사람들이 보이고, 그녀를 통해 이야기를 들은 달희는 지완의 약혼자란 남자가 애정이라고는 조금도 없는 싹수가 노란 인간이라는 걸 알게 되는데…

약혼녀가 사경을 헤매는데 동정심조차 없다니. 이런 인간이 지옥이 아니라 땅 위에 살고 있다는 게 더 희한한 노릇이다.

그녀가 누구인가? 착하고 깨끗한 선녀가 아니던가?

인간을 인간처럼 살 수 있도록 인도해야 하는 막중한 임무를 가지고 그녀는 여기, 이승에서 살기로 결심하고 옥황상제의 허락 없이 ‘무단 환생’을 감행한다. 

그런 막중한 책임을 마음에 품고 충동적으로 영혼이 캄캄한 남자 하나를 구제해보겠다고는 했지만, 막상 살아보니 인간 세상도 만만치 않다. 사는 것도 팍팍한데, 약혼자뿐 아니라, 여동생도, 새엄마라는 사람도 이상하게도 성격이 배배 꼬였다. 어떻게 하면 이 사람들을 사람처럼 살게 할 수 있을까?

천 리 길도 한 걸음부터라고, 우선 급한 대로 성질 고약한 약혼자부터 손을 대볼까?

천방지축 선녀 vs 인성 쓰레기 인간
선녀의 쓰레기 구제 프로젝트가 시작된다!

*원작소설 <봄날의 팔광>"
냐아! 미술학원,"""미오, 너는 꿈이 뭐야?""
""좋은 대학 가서 좋은 직장에 취업 하라고 했어, 엄마가.""
""아니, 너희 엄마 꿈 말고 미오 네 꿈 말이야.""

지금껏 내가 아닌 엄마의 꿈을 대신 이루고 있던, 평범한 고 3 오미오.
   
현실의 이상을 좇는 대신 용기를 내어 보는 미오, 
어릴 적 엄마 몰래 숨겨야만 했던 '그림'이라는 꿈을 이루기 위해
미술 학원을 찾아가는데....

그런데 이 학원 뭔가 좀 이상하다?

파라오 원장에 천사 선생님, 그리고 북극곰 친구까지?!
특별한 미술 학원에서 일어나는 마법 같은 이야기.

늦어도 한참 늦은 고3 오!미오의
입시 미술 도전기, <냐아! 미술학원>"
앵화연담,"11세기 초 가상 고려. 왕녀 이화는 열여덟이 되던 해, 사랑하던 계모가 십 년 동안 자신을 천천히 죽여 왔음을 알게 된다.  

공주는 왕비로부터 살아남기 위해 스승의 서신 하나 품고 의탁할 곳을 찾아 개경을 떠나고, 천신만고 끝에 서해도 해주,안서도호부에 도착한다. 

몰락한 세도가의 장남, 아우만 줄줄이 여섯이 딸린 양사언에게 동정 따윈 없었다.

이화는 다부지게 내뱉었다. 빌붙어 보겠노라고. 가상의 고려에서 벌어지는 사극 판타지."
연애싫어,연애를 싫어하는 여고생 하연실에게 일어나는 다양한 일상 공감 코믹연애물!
용이 사는 연못,"수능날 저녁, 고3 수험생 아란은 우울한 마음에
공원을 배회하다 ‘말하는 두꺼비상’을 만난다.
그 직후 빛에 싸여 정신을 잃고 낯선 숲에서 깨어난 아란.

그곳에서 상처 입은 용을 발견하고 치료를 해주자…
용이 아란의 품에서 아름다운 소년, 강현으로 변한다.

꿈인지 생시인지 분간도 가지 않는 혼란 속,
두 사람과 또 다른 용, 회백 앞에 용왕의 아들인 현묘가 나타나
‘3가지 시험’을 치르라고 명하는데?!!

수능이 끝나자마자 이세계 시험까지?!
동양판타지드라마 <용이 사는 연못>

*본 작품은 제1회 카카오페이지 웹툰 공모전 우수상 수상작입니다."
극한 공녀,"‘샤넌을 위하여.’ 오로지 여자 주인공인 샤넌을 위한 그 소설.
소설속, 악연인 바이올렛의 몸에 빙의가 된 다혜! 

""사랑따위는 바라지도 않아. 이제는 부디 꽃길만 걷자."" 
바이올렛에게  빙의한 다혜는 원작과 다른 해피 엔딩을 꿈꾼다.

하지만 어째선지 등장 인물들은 다혜의 생각과는 다르게 행동하고...

상처받은 모두의 마음을 치료하는 힐링 스토리 ""꽃길 프로젝트"""
오디션 [개정판],"단행본 판매 부수 100만권 이상 메가 히트작!

네 명의 천재 소년들이 부와 명예를 쟁취할 수 있는 토너먼트식 오디션에 도전한다. 
재벌가 2세 송명자가 사립탐정 박부옥의 지도를 받아 밴드를 결성하고 한 지붕 아래에서 티격태격하며 실력을 키운다.
나날이 수준 높아 가는 경연장에서 개성 넘치는 상대 팀들을 경험하면서 때로는 울고 웃으며 우승점을 향해 달려 나간다."
주인님이라 부르지 마!,"집안의 가업인 향(香)방을 잇기 위해 후계자 공부 중인 이유리.

왕자병인 동급생의 고백을 거절했다가
졸지에 학교에서 그놈 패거리에게 괴롭힘을 당하게 된다.



썩은 김치를 사물함에 넣어놓는 것 정도야 유치해서 넘어간다 치지만 역시 피곤하긴 하다.

어느 날, 자신을 괴롭히는 동급생에게 한 방 날리고 도망쳐 온 산속.

하지만 갑자기 하늘에서 떨어진 깡통에 머리를 맞고 유리는 죽게 된...다!?



그대로 죽은 줄만 알았는데 눈 떠보니 잘생긴 남자의 무릎 위!

그리고 다짜고짜 유리를 주인님이라고 부르는 남자, 소우.

대체 왜 나를 주인님이라고 부르는 거야?


난 네 주인님이 아니라고오!!!"
용의주도 황비,"최후의 용이었던 ""백룡""은 ""전사""의 손에 죽음을 맞이한다.
백룡은 자신을 죽인 ""전사""의 딸, ""미르""로 빙의하게 되는데…

엎친데 덮친 격으로, 저주를 풀기 위해 ""미르""를 황비로 맞이하려는
폭군 ""아자르""에게 잡혀가게된다?!"
대치동 일타강사,"스승으로 모시기에 좀 애매한 그들, 강남 학원가를 주름잡는 일타강사에 도전하다"
어떤 사이,"“이 집에서 벗어나는 게 네 소원이야?”



하루 아침에 모든 걸 들고 사라진 아빠와,

이런 현실을 부정하듯 쓰러져버린 엄마.



그런 영이에게 온기를 나눠준 유일한 사람이자 엄마의 오랜 친구,

회장님이 없었다면 지금의 장영이는 존재 하지 않는다고 굳게 믿었다.



하지만 회장님이 없었다면,

아무런 일도 일어나지 않았을 거란 사실을 알게 된 날.



영이는 회장의 마수에서 벗어나기 위해

수 겹의 가면을 쓰고 악연인지도 모른 채 피어난

평이에 대한 마음에 자물쇠를 채워 버렸다.



우린 인연일까, 악연일까 <어떤 사이>"
어린(물고기 비늘),"삶이 힘들거나 곤란에 처하게 되면 우리는 어디로든 떠나고 싶어한다.
떠나면 잊을수있을거라 생각하지만 상념은 뒷덜미를 붙잡고 떠나지 않는다.
고민에 정면으로 맞서지 않으면 고민은 우리를 잡아먹을 것이다.
고뇌를 회피하다 맞서게 되는 인물의 이야기."
프렌시아의 꽃,마계 프렌시아의 순수 혈통 마녀로 되살아난 사빈. 그런데 얼굴도 이름도 모르는 마왕의 반려자가 되기 위한 시험을 치러야 한다고? 목표는 '안전 귀가'였지만 마음처럼 풀리지 않는 과정들. 세상에서 버림 받은 꽃 사빈은 마녀 레아 블레샤로서 프렌시아에서 새로운 삶을 꽃피워 나간다.
아쿠아맨,"뭐든지 평범한 것만 같은 복학생 나루는 꽤 특이한 이력이 있다. 한 번도 연애를 해보지 못했다는 것!
복학을 계기로 그는 화려한 연애, 모태솔로 탈출을 꿈꾸며
본인과 같은 처지인 친구 소라와 소개팅에 나가보기도 하지만 번번히 실패.

나루와 24시간 붙어 지내는 동갑내기 친구이자
대학 내 유명한 킹카인 성준은 나루와 소라에게 매번 이러저러한 조언을 해주지만
킹카의 조언은 그들에게 도움이 되지 않는다.

반복되는 연애실패에 낙담하는 나루를 보며 성준은 항상 즐거워한다.
그런데 성준은 정말 나루를 도와주고 있는 걸까?
성준은 본격적 연애사업에 뛰어든 나루를 사사건건 방해한다.
이러한 일이 벌어지는지 꿈에도 모르는 나루는 성준의 말을 곧이곧대로 믿기 시작하는데...!"
리벤지 웨딩,"외모, 돈, 신분까지 완벽한 여자 메르케디아 사샤.
기절했다가 정신을 차리고 보니 위치는 바다 한가운데 커다란 배 위, 입은 옷은 웨딩드레스.
내가 결혼을 한다고?

'감히 메르케디아 사샤를 건드려? 결혼 생각이 쏙 들어가게 해 주지!'

그런데 보자마자 칼부터 들이대는 예비 남편, 제국 최고의 전쟁 영웅 데메트리우 키프로사.
이게 어딜 봐서 결혼하러 온 남자 모습이야?

""누가 나를 이딴 식으로 초대하나 했는데…… 너를 베면 돌아갈 수 있나?""
""치워. 안타깝지만 나도 갑자기 끌려온 몸이거든?""

전대미문의 납치 결혼을 당하게 된 두 사람.
설상가상으로 무인도에서 단둘이 살게 생겼는데….

1차 목표는 무인도 탈출!
최종 목표는 복수와 이혼!"
레디메이드퀸,"한밤중에 들이닥친 괴한들로 
백치로 유폐되어 있던 황녀 비올레타는 살해당한다.

황녀의 종신직 시녀 에비가일.
제게도 죽음이 닥쳐올 것을 예감했을 때.

""에비가일 딜로아는 죽었다. 너는 황녀로 다시 태어나는 거야.""

에델가르드 공작인 라키엘이
그녀를 황제로 만들겠다며 나타난다.

""할 수 없어요. 제발. 나 당신까지 망칠 수도 있어요.""

하루아침에 뒤바뀐 운명.
황궁 최대의 사기극이 시작된다."
꿈에도 그대,"평범한 나날을 보내던 나은의 꿈에 나타난 잘생긴 남자 신이한! 그런데 이 남자, 나은이 귀찮게 했다는 이유로 그녀를 높은 곳에서 떨어트리는데… 현실처럼 생생한 꿈에 겁을 먹은 것도 잠시, 나은은 단순한 꿈으로 치부하며 잊어버리려 한다. 그러나 나은이 잠들 때마다 생생한 악몽을 꾸게 되자, 꿈에서 계속 마주치는 신비한 힘을 가진 이한에게 도움을 요청하는데…! 

“내 꿈인데도 내 맘대로 되는 게 하나도 없어!” 
현실보다 리얼한 꿈속 로맨스!

꿈에도 그대 ⓒ 홍수하 / 학산문화사
[매월 5일, 15, 25일 업데이트]"
발자국이 녹기 전에,"가상의 조선, 세상에 의한 아픔을 가진 사람들의 사랑 이야기"
식빵앱,"전국의 왕따들을, 소위 식빵들을 위해 만들어진 어플, 식빵앱! 
당하기만 했던 식빵들의 일진 사냥이 시작됐다!

아이돌 제나와 같은 학교를 가겠다는 집념으로 명문 '영화고'에 입학한 깡촌왕자 노예왕!

입학식에서 만난 나연에게 첫눈에 반하지만, 
괴롭힘을 당하는 나연을 도우려다 입학 하루만에 왕따, '식빵'이 돼버리고 만다. 

그런 예왕의 핸드폰에 나타난 수상한 어플, 식빵앱! 

식빵들이 일진들에게 복수할 수 있게 도와주는 앱이라는데... 
레벨업을 할 때마다 새롭게 열리는 미션들, 커져가는 보상들! 

식빵들의 찌질한 복수극이 펼쳐진다!"
공녀님의 우주선 ~로판에서 생존하기~,"내 이름은 수나Kim!
우주연맹 방위군 소속 중위다. 

어느 날, 
죽다 살아났더니 로판 세계의 
공녀님이 되었다?!

으음?? 잠깐! 
저주를 받아 죽음으로 내몰린 
공녀의 인생을 대신 살라고?!

미니멀 라이프를 미덕으로 삼는 우주인인데!
제국의 황태자 쟁탈전까지 참전?! 
기사단 입단?! 노오올랍다! 

“연애요?!”

“관심 없는데요?!”

“우주선 찾으면  
여길 뜰 건데요?!”

하지만 자꾸 엮이는
수상한 남자와의 로맨스는 어쩔?! 

무한경쟁 로판(노동) 생존기 START! 

‘우주 군인’ 수나kim이 판타지 세계로 차원이동! 랑트리 공작가의 공녀님과 영혼이 체인지되며 벌어지는 극한 생존 서바이벌. 낯설고 척박한(?) 판타지 세계에 추락해버린 우주선을 찾아 떠나는 짠돌이 공녀님의 눈물이 주룩주룩, 살벌 발랄 궁정 로맨스!"
나에게 온 달,1400년의 세월동안 평강공주의 환생을 찾아 다닌 남자 온달. 드디어 평강의 환생과 함께 하게 되었는데 이것은 대체!? 바보온달과 평강공주의 설화를 바탕으로한 최강의 액션판타지!
램프의 아미나,"마법사의 도시 파즈가 쿠테타로 인해 멸망하는 날,
시간을 되돌리려고 하다가 램프에 갇혀버린 최후의 마법사 아미나.
그렇게 300여년이 흘러 파즈 군사령관 자카르에 의해 깨어난다.

소원을 다 들어주면 램프로 돌아가야만 하는 그녀와 소원을 
포기하고 함께 하고자 하는 자카르. 
하지만 그들을 둘러싼 암투와 위협은 끊이지 않는데... 

요정과 인간 사이 정체성을 사이에 둔 아미나의  성장 이야기가 
지금 시작된다!"
꽃같은 인생,"끊임없이 연애하는 드라마 퀸 '여주'
연애에도 이성적인 리얼리스트 '미소'
하나의 사랑을 지키려는 4년 차 커플 '호연,
완벽한 한 사람을 기다리는 23년 차 솔로 '선'

절친한 친구 사이인 넷은 졸업을 앞둔 대학 4학년.
새 학기 시작과 함께 네 친구들 앞에 복학생 진호 선배가 나타난다.
군대에 간 남자친구를 기다리는 여주는 선배만 보면 자꾸 마음이 흔들리는데…

개성 강한 네 명의 친구들이 펼쳐내는
울고 웃고 사랑하는 캠퍼스 라이프.

당신의 연애는 어떤 모습인가요?
당신에게 연애는 무엇인가요?"
숨겨진 세계,"내가 알고 있던 나에 대한 모든 것이 진실이 아니라면?!

대학생 권미르에게는 아무에게도 말하지 못하는 비밀이 있다.
바로 알수없는 꿈을 꾸면 머리가 길게 자라나는 것.

남들과는 다르다는 비밀을 애써 부정한 채, 하루하루를 살아가던 미르는 
어쩌다 윤지한의 결계(結界) 들어가고, 숨겨졌던 진짜 세계와 마주하게 된다.

 ""운명이라고?! 그깟 운명 내가 얼마든지 바꿔주지!"""
그래서 오늘도 삽니다,"사소한 일에도 쉽사리 스트레스를 받는 29살 싱글 여성 하루. 

덕질로 힐링을 하며 스트레스 투성이인 하루하루를 버텨보지만 
그것으로도 도저히 안되는 때가 있다. 

그럴 때, 하루의 스트레스 극복 방법은 바로 ‘ㅅㅂ비용’ 지출하기! 

어쩌면 쓸데없이 써버린 아까운 돈 일 수도 있지만 
ㅅㅂ비용을 지출하고 얻는 소소한 물건들이 주는 위로는 생각보다 크다."
하늘이 내린 연애,"하늘이시여~
제발 평범한 연애를 할 수 있도록 이 저주를 풀어주세요~!!

무려 다섯 번 연속―!! 
저주에라도 걸린 것처럼 ‘똥차’들만 만나는 연애를 해온 서아진!

오늘도 아진의 남친은 바람을 피우다 딱 걸렸고! 그 남친이 직장 상사의 조카였던 탓에 일하던 메이크업 숍에서도 잘린 아진은 언니네 집에 얹혀살게 된다.

자취방을 빼고 언니네 집으로 이사하던 날, 친구와 홧술을 잔뜩 마신 아진은 실수로 1704호의 언니네 집 대신 아랫집 1604호로 들어가버리고… 
그 집에는 대세 연예인 남유준이 살고 있는데…!!

어?! 그런데 이 남자…
아진을 알고 있다…?!

그저 평범한 연애만을 바랬던 아진.
이번에는 과연 진정한 사랑을 찾을 수 있을까?!


하늘이 내린 연애 ⓒ 이선희 / 학산문화사
[매월 6, 16, 26일 업데이트]"
가깝다고 생각하면 가까운,"[트라우마를 피해 PC방으로 도망친 소녀와 그곳에서 시작된 변화들]

밤이 오면 [시영]은 초조해진다.
한창 대입 준비로 정신없어야 할 시기에
학원도 그만두고 야간 알바를 찾아 나서는 시영은
어쩐지 집에 들어갈 생각이 전혀 없어 보인다.

집 대신 밤을 지새울 곳.

시영에겐 그게 필요했다.

하루 종일 아르바이트를 구하지 못한 채 오늘도
찜질방에서 잘 생각을 하니 수군거리는 아주머니들이 떠올랐고
마지막으로 들린 피시방이 꽤나 마음에 들어
어쩐지 미련을 버리지 못했다.

'어차피 안된다 해도 다시는 안 볼 사람.'

시영은 조금, 아니 조금 많이 뻔뻔해지기로 했다.

""저, 알바하고 싶은데요.""

알바가 썩 필요하지 않았던 사장 [계일]의 사정은 알 거 없고
본인의 사정이 우선인 시영에겐 대체 어떤 사정이 있는 걸까."
20세 보고서,"대학 가기로 결심한 날라리 여고생, 1년만에 대학교 합격하였으나, 시작은 이제부터..?"
진홍의 카르마,"암살자로 키워진 군인 카시야 델 로만. 
인간으로서의 감정을 잃고 도구로서 살아온 삶의 마지막은 결국 버려지는 것이었다. 
하지만 죽음의 안식마저 얻지 못하고 다시 눈을 떠보니 이세계의 전쟁터. 
“다시 돌아가라.”
누구의 목소리인지 알 수 없는 음성이 울려 퍼졌다.
두려우면서도 그립고 애틋한 목소리였다. 방금까지 느껴지던 따스한 온기와 밝은 빛이 사라졌다. 
그리고 벗어났다고 생각했던 육신의 느낌이 다시 서서히 온몸에 휘감겨 들어왔다. 
그러자 퍼뜩 정신이 들었다. 또 다시 수라와 같은 삶을 살고 싶지 않았다. 
그런데 이세계는 카시야가 살던 곳과는 조금 아니 많이 달랐다.
자신이 다칠까 걱정하는 사람들, 죽었을까 눈물짓는 사람들.
이게 뭐라고 걱정하고 우는 거지?
내가 그렇게 가치 있는 사람인가?
더 이상 도구가 아닌 사람으로서 살기 시작한 카시야.
황제의 자리를 놓고 싸우는 사람들 사이에서 카시야는 감정을 스스로 깨달으며,
공을 세우기 시작하는데...피의 업보는 그녀를 어디로 인도하는 것일까?"
소금물 방,"매일같이 깨지고, 혼나며 아등바등 살아가는 ‘소심’
그녀가 힘든 사회 생활을 버틸 수 있는 건 ‘소금물 방’ 덕분이다.

평화로운 ‘소금물 방’엔 어떤 말도 조용히 들어주는 친구, ‘윌리엄’이 살고 있다.

그러던 어느 날 자신과 너무 다른 강하나 대리를 만난 후부터
‘소금물 방’에서 물이 새기 시작한다.

과연 소심은 다시 평화로워질 수 있을까?!
나를 달래준 나만의 공간, <소금물 방>"
펌킨타임,"'신해원'은 마지막 야구시합을 앞두고 
성별이 남자에서 여자로 바뀌게 되지만

이 사실을 자신의 가장 친한 친구인 
'강태주' 에게도 차마 말하지 못한다.

'태주'가 유학을 떠나게 되면서 두사람은 헤어지게 되고, 
'해원'은 자취를 감춘다.

몇 년뒤 한국에 돌아온 '태주'가 '해원'의 행방을 찾기 시작하고, 
그 때 나타난 여고생의 존재가 자꾸 해원과 겹쳐보이면서 감정은 커져간다."
폐하의 무릎 위,"첫사랑에게 버림받은 소녀와 그녀를 버린 황제의 판타지 로맨스!

“그는 어린 날 버렸고, 난 말을 잃었다. 황제가 된 그와 재회했을 때, 난 이미 망가져 있었다.”

전쟁고아였던 어린 벨라는 살기 위해 키리스를 쫓았다. 
그러나 그의 배신으로 온몸과 마음이 상처투성인 채로 황제가 된 키리스와 재회하지만, 키리스는 벨라를 알아보지 못한다.
원망으로 가득 찬 벨라와 그녀를 버린 키리스는 서로의 상처를 극복하고 사랑을 이룰 수 있을까?"
에스키스,"여자가 싫은 미대생 '정시인', 그에게도 사랑이 찾아올까?"
향장,"“성종 재위, 궁중의 향료를 별도로 관리하는 ‘향실’이란 직제를 두었고 ‘전향별감’이라는 벼슬을 두어 식물을 재배 관리, 감독하도록 하였다. ‘향실’은 각 궁마다 있었으며 여기에는 두 명의 향장이 있었다. ‘향을 만드는 장인’을 뜻하는 말로, 지금의 조향사인 것이다!”   
조선조 최초의 여성조향사이자 아로마테라피스트인, 아리솔의 일과 사랑에서의 성공담."
"난 이 세상이 싫어, 너만 좋아해","말 많고 활력 넘치는 여자, ‘무소음 냉장고’라는 별명을 가진 조용하고 차가운 이미지의 남자.

짝꿍으로 시작된 그들의 인연은 성인이 된 이후 부부의 연으로 이어졌다. 함께 성장하며 볼 꼴, 못 볼 꼴 다 본 사이지만, 그들은 여전히 처음 느낌 그대로 서로를 깊이 사랑하며, 매 순간 설렘이 넘친다. 무수한 좌절을 넘기고, 교복에서 혼례복으로 입게 된 그들! 
평범하면서도 달달한 그들의 일상이 지금 시작된다!"
고양이 마마님,"지금의 당신에게 소중한 시간은 언제인가요? 
300년만에 다시 시작된 인연과 악연의 굴레."
환상의 파트너 컬렉션,"김예린, 장유라 작가의 작품 2종 컬렉션.
1. 저스트원샷 - 기묘한 복권에 당첨되어 목숨을 건 당첨금 사수에 나선 사람들 이야기
2. 환상의 파트너 - 내게는 들린다, 세상 모든 반려동물들의 목소리가."
